id,category,body,subject
2100,sales_pitch,"Hi Samir Dhillon, sharing enterprise Pulse Analytics pricing for the Emberline Goods account. The enterprise pricing tier comes in at $31,750 annually.",About the large client framing
2101,sales_pitch,"Hi Samir Dhillon, we scoped an integrated Magpie Scheduler solution tailored to Ironclad Freight. The integrated solution targets the onboarding gap.",Exploring the fit picture
2102,sales_pitch,"Hi Stefan Milos, exploring a deeper Lantern Studio partnership post the initial pilot. Partnership value could reach $692,800.",Sharing the teaming setup
2103,sales_pitch,"Hi Stefan Milos, exploring a deeper Quarry Index partnership post the initial pilot. Partnership value could reach $624,900.",Quarry Index demo
2104,sales_pitch,"Hi Stefan Milos, exploring a strategic Paladin Guard partnership with Juno Rail. The strategic partnership would include $541,200 co marketing.",Next on the alliance path
2105,sales_pitch,"Hi Stefan Milos, exploring a strategic Tether Relay partnership with Stonehill Provisions. The strategic partnership would include $188,400 co marketing.",About the alliance path
2106,sales_pitch,"Hi Stefan Milos, sharing enterprise Plume Docs pricing for the Longview Retail account. The enterprise pricing tier comes in at $764,900 annually.",Next on the commercial side
2107,sales_pitch,"Hi Tara Lindgren, exploring a deeper Monarch Flow partnership post the initial pilot. Partnership value could reach $148,700.",Following up on the collaboration thread
2108,sales_pitch,"Hi Tara Lindgren, lining up an executive Atlas Grid demo for Greystone Capital on November 6. The executive demo covers the core flows and land the final version.",Discussing the leadership preview
2109,sales_pitch,"Hi Tara Lindgren, lining up an executive Nebula Engine demo for Stonehill Provisions on November 6. The executive demo covers the core flows and confirm the details.",Sharing the product walkthrough
2110,sales_pitch,"Hi Tara Lindgren, putting together a custom Basin Explorer proposal for Hexcom. The custom proposal should be in your inbox by January 8.",Following up on the written pitch
2111,sales_pitch,"Hi Tara Lindgren, putting together a custom Rally Hub proposal for Starmount. The custom proposal should be in your inbox by November 22.",Considering the tailored offer
2112,sales_pitch,"Hi Tara Lindgren, putting together a custom Tally Pro proposal for Nightowl Security. The custom proposal should be in your inbox by the first week of the quarter.",Tally Pro partnership
2113,sales_pitch,"Hi Tara Lindgren, reserving a Basin Explorer demo slot on January 8. The demo will be focused on reporting.",Following up on the live look
2114,sales_pitch,"Hi Tara Lindgren, reserving a Summit Review demo slot on October 5. The demo will be focused on reporting.",Summit Review demo
2115,sales_pitch,"Hi Tara Lindgren, reserving a Tangent Suite demo slot on July 17. The demo will be focused on reporting.",Tangent Suite demo
2116,sales_pitch,"Hi Tara Lindgren, we scoped an integrated Basin Explorer solution tailored to Greystone Capital. The integrated solution targets the onboarding gap.",Basin Explorer partnership
2117,sales_pitch,"Hi Tara Lindgren, we scoped an integrated Basin Explorer solution tailored to Verdant Analytics. The integrated solution targets the onboarding gap.",Discussing the combined fit
2118,sales_pitch,"Hi Tristan Aldridge, exploring a deeper Tether Relay partnership post the initial pilot. Partnership value could reach $31,750.",About the alliance path
2119,sales_pitch,"Hi Tristan Aldridge, exploring a strategic Copperline partnership with Quicksilver Media. The strategic partnership would include $188,400 co marketing.",Exploring the top priority teaming
2120,sales_pitch,"Hi Tristan Aldridge, lining up an executive Fieldnote demo for Umbracore on November 22. The executive demo covers the core flows and line up a demo.",Fieldnote pricing
2121,sales_pitch,"Hi Tristan Aldridge, putting together a custom Spindle Ops proposal for Formica Works. The custom proposal should be in your inbox by early next month.",Spindle Ops proposal
2122,sales_pitch,"Hi Tristan Aldridge, reserving a Fieldnote demo slot on December 24. The demo will be focused on reporting.",Fieldnote solution
2123,sales_pitch,"Hi Tristan Aldridge, sharing enterprise Kingfisher Pay pricing for the Tidewater Partners account. The enterprise pricing tier comes in at $308,900 annually.",Kingfisher Pay pricing
2124,sales_pitch,"Hi Tristan Aldridge, sharing enterprise Tideforge pricing for the Deepfield account. The enterprise pricing tier comes in at $375,400 annually.",Following up on the commercial terms
2125,sales_pitch,"Hi Umar Chaudhry, exploring a strategic Lattice Planner partnership with Hexcom. The strategic partnership would include $18,300 co marketing.",Lattice Planner demo
2126,sales_pitch,"Hi Umar Chaudhry, lining up an executive Kingfisher Pay demo for Coastside Biotech on Monday next week. The executive demo covers the core flows and review and approve.",Kingfisher Pay solution
2127,sales_pitch,"Hi Umar Chaudhry, putting together a custom Sparrow Cloud proposal for Ironvale. The custom proposal should be in your inbox by July 1.",Sparrow Cloud proposal
2128,sales_pitch,"Hi Umar Chaudhry, sharing enterprise Voyager Tracker pricing for the Umbracore account. The enterprise pricing tier comes in at $816,100 annually.",Exploring the large account frame
2129,sales_pitch,"Hi Umar Chaudhry, we scoped an integrated Aurora Panel solution tailored to Amberline. The integrated solution targets the onboarding gap.",Aurora Panel partnership
2130,sales_pitch,"Hi Umar Chaudhry, we scoped an integrated Compass Desk solution tailored to Brickhouse Interactive. The integrated solution targets the onboarding gap.",Exploring the bundled approach
2131,sales_pitch,"Hi Umar Chaudhry, we scoped an integrated Copperline solution tailored to Redpine. The integrated solution targets the onboarding gap.",About the fit picture
2132,sales_pitch,"Hi Ursula Halstead, exploring a deeper Crag Storage partnership post the initial pilot. Partnership value could reach $12,500.",Next on the collaboration thread
2133,sales_pitch,"Hi Ursula Halstead, exploring a deeper Crag Storage partnership post the initial pilot. Partnership value could reach $446,200.",Following up on the collaboration thread
2134,sales_pitch,"Hi Ursula Halstead, exploring a deeper Harbor API partnership post the initial pilot. Partnership value could reach $276,700.",Harbor API proposal
2135,sales_pitch,"Hi Ursula Halstead, exploring a deeper Voyager Tracker partnership post the initial pilot. Partnership value could reach $624,900.",Considering the top priority teaming
2136,sales_pitch,"Hi Ursula Halstead, lining up an executive Monarch Flow demo for Juno Rail on March 29. The executive demo covers the core flows and firm up the estimates.",Following up on the top tier walkthrough
2137,sales_pitch,"Hi Ursula Halstead, putting together a custom Paladin Guard proposal for Acme Partners. The custom proposal should be in your inbox by November 22.",Sharing the written plan
2138,sales_pitch,"Hi Victor Shaughnessy, exploring a deeper Kelpwave partnership post the initial pilot. Partnership value could reach $261,200.",Sharing the senior alliance track
2139,sales_pitch,"Hi Victor Shaughnessy, lining up an executive Copperline demo for Larkspur Supply on June 15. The executive demo covers the core flows and cross reference the constraints.",Copperline pricing
2140,sales_pitch,"Hi Victor Shaughnessy, putting together a custom Tally Pro proposal for Evercrest. The custom proposal should be in your inbox by the end of this quarter.",Next on the bespoke write up
2141,sales_pitch,"Hi Victor Shaughnessy, reserving a Lighthouse Core demo slot on May 6. The demo will be focused on reporting.",Following up on the preview session
2142,sales_pitch,"Hi Vivian Park, exploring a deeper Pulse Analytics partnership post the initial pilot. Partnership value could reach $31,750.",About the senior alliance track
2143,sales_pitch,"Hi Vivian Park, lining up an executive Rivet Identity demo for Greystone Capital on May 30. The executive demo covers the core flows and prepare a briefing.",About the preview session
2144,sales_pitch,"Hi Vivian Park, lining up an executive Tangent Suite demo for Kettlewood on April 12. The executive demo covers the core flows and pull together a short memo.",Next on the leader preview slot
2145,sales_pitch,"Hi Vivian Park, reserving a Slingshot Deploy demo slot on April 12. The demo will be focused on reporting.",Next on the walkthrough
2146,sales_pitch,"Hi Vivian Park, sharing enterprise Compass Desk pricing for the Juniper Hub account. The enterprise pricing tier comes in at $18,300 annually.",Sharing the commercial terms
2147,sales_pitch,"Hi Vivian Park, we scoped an integrated Prairie Ops solution tailored to Umbracore. The integrated solution targets the onboarding gap.",Sharing the combined set up
2148,sales_pitch,"Hi Walter Graham, exploring a strategic Sparrow Cloud partnership with Larkspur Supply. The strategic partnership would include $692,800 co marketing.",Sparrow Cloud pricing
2149,sales_pitch,"Hi Walter Graham, exploring a strategic Tideforge partnership with Acme Partners. The strategic partnership would include $82,150 co marketing.",Tideforge solution
2150,sales_pitch,"Hi Walter Graham, sharing enterprise Monarch Flow pricing for the Evercrest account. The enterprise pricing tier comes in at $764,900 annually.",Discussing the cost framing
2151,sales_pitch,"Hi Walter Graham, sharing enterprise Pilot Forge pricing for the Oakharbor account. The enterprise pricing tier comes in at $428,500 annually.",Pilot Forge solution
2152,sales_pitch,"Hi Winona Redfield, exploring a deeper Ridgecast partnership post the initial pilot. Partnership value could reach $561,800.",Ridgecast demo
2153,sales_pitch,"Hi Winona Redfield, exploring a deeper Tether Relay partnership post the initial pilot. Partnership value could reach $428,500.",Tether Relay demo
2154,sales_pitch,"Hi Winona Redfield, exploring a strategic Harbor API partnership with Juniper Hub. The strategic partnership would include $740,200 co marketing.",Considering the top tier alliance
2155,sales_pitch,"Hi Winona Redfield, exploring a strategic Harbor API partnership with Upland Foods. The strategic partnership would include $393,100 co marketing.",About the alliance path
2156,sales_pitch,"Hi Winona Redfield, exploring a strategic Pennant Insights partnership with Yarrow Energy. The strategic partnership would include $108,300 co marketing.",Sharing the joint effort
2157,sales_pitch,"Hi Winona Redfield, lining up an executive Rally Hub demo for Starmount on September 11. The executive demo covers the core flows and draft a rollout plan.",Following up on the walkthrough
2158,sales_pitch,"Hi Winona Redfield, putting together a custom Tangent Suite proposal for Featherstone. The custom proposal should be in your inbox by January 8.",Exploring the tailored offer
2159,sales_pitch,"Hi Winona Redfield, reserving a Milestone HR demo slot on December 8. The demo will be focused on reporting.",Sharing the deep dive view
2160,sales_pitch,"Hi Winona Redfield, sharing enterprise Tangent Suite pricing for the Greystone Capital account. The enterprise pricing tier comes in at $561,800 annually.",Discussing the large account frame
2161,sales_pitch,"Hi Winona Redfield, we scoped an integrated Atlas Grid solution tailored to Ironvale. The integrated solution targets the onboarding gap.",Atlas Grid solution
2162,sales_pitch,"Hi Winona Redfield, we scoped an integrated Beacon CRM solution tailored to Quillwork. The integrated solution targets the onboarding gap.",Discussing the bundled approach
2163,sales_pitch,"Hi Xavier Corbin, exploring a deeper Meridian Vault partnership post the initial pilot. Partnership value could reach $375,400.",Meridian Vault demo
2164,sales_pitch,"Hi Xavier Corbin, exploring a strategic Cobalt Console partnership with Featherstone. The strategic partnership would include $162,300 co marketing.",Cobalt Console proposal
2165,sales_pitch,"Hi Xavier Corbin, lining up an executive Compass Desk demo for Stonehill Provisions on April 12. The executive demo covers the core flows and run a tabletop exercise.",Considering the guided tour
2166,sales_pitch,"Hi Xavier Corbin, putting together a custom Copperline proposal for Waypoint Bank. The custom proposal should be in your inbox by April 5.",Next on the bespoke plan
2167,sales_pitch,"Hi Xavier Corbin, putting together a custom Nebula Engine proposal for Xact Robotics. The custom proposal should be in your inbox by April 5.",Sharing the written ask
2168,sales_pitch,"Hi Xavier Corbin, putting together a custom Tether Relay proposal for Meridian Grid. The custom proposal should be in your inbox by January 8.",Tether Relay pricing
2169,sales_pitch,"Hi Xavier Corbin, reserving a Quarry Index demo slot on the end of this quarter. The demo will be focused on reporting.",Quarry Index partnership
2170,sales_pitch,"Hi Xavier Corbin, reserving a Voyager Tracker demo slot on September 19. The demo will be focused on reporting.",Considering the hands on session
2171,sales_pitch,"Hi Xavier Corbin, we scoped an integrated Quarry Index solution tailored to Ironclad Freight. The integrated solution targets the onboarding gap.",Sharing the answer frame
2172,sales_pitch,"Hi Xavier Corbin, we scoped an integrated Voyager Tracker solution tailored to Juniper Hub. The integrated solution targets the onboarding gap.",Sharing the combined fit
2173,sales_pitch,"Hi Xenia Petrova, exploring a strategic Crag Storage partnership with Brickhouse Interactive. The strategic partnership would include $393,100 co marketing.",Following up on the top tier alliance
2174,sales_pitch,"Hi Xenia Petrova, putting together a custom Anvil Workbench proposal for Yarrow Energy. The custom proposal should be in your inbox by March 29.",Anvil Workbench demo
2175,sales_pitch,"Hi Xenia Petrova, putting together a custom Pebble Messenger proposal for Featherstone. The custom proposal should be in your inbox by Monday next week.",Considering the bespoke plan
2176,sales_pitch,"Hi Xenia Petrova, sharing enterprise Pebble Messenger pricing for the Brickhouse Interactive account. The enterprise pricing tier comes in at $483,600 annually.",Sharing the number sheet
2177,sales_pitch,"Hi Xenia Petrova, sharing enterprise Summit Review pricing for the Whetstone Finance account. The enterprise pricing tier comes in at $261,200 annually.",Sharing the offer terms
2178,sales_pitch,"Hi Xenia Petrova, sharing enterprise Tangent Suite pricing for the Deepfield account. The enterprise pricing tier comes in at $188,400 annually.",Tangent Suite solution
2179,sales_pitch,"Hi Yolanda Ortiz, exploring a deeper Milestone HR partnership post the initial pilot. Partnership value could reach $410,800.",Milestone HR demo
2180,sales_pitch,"Hi Yolanda Ortiz, lining up an executive Aurora Panel demo for Larkspur Supply on January 22. The executive demo covers the core flows and land the final version.",Exploring the live look
2181,sales_pitch,"Hi Yolanda Ortiz, lining up an executive Aurora Panel demo for Oakharbor on March 21. The executive demo covers the core flows and double check the assumptions.",Discussing the top tier walkthrough
2182,sales_pitch,"Hi Yolanda Ortiz, lining up an executive Tally Pro demo for Ironclad Freight on September 3. The executive demo covers the core flows and prepare a briefing.",Following up on the live look
2183,sales_pitch,"Hi Yolanda Ortiz, lining up an executive Tideforge demo for Featherstone on June 23. The executive demo covers the core flows and take a first pass.",Sharing the preview session
2184,sales_pitch,"Hi Yolanda Ortiz, reserving a Prairie Ops demo slot on May 6. The demo will be focused on reporting.",About the preview session
2185,sales_pitch,"Hi Yolanda Ortiz, reserving a Tether Relay demo slot on October 13. The demo will be focused on reporting.",Exploring the product walkthrough
2186,sales_pitch,"Hi Yolanda Ortiz, sharing enterprise Outrigger pricing for the Acme Partners account. The enterprise pricing tier comes in at $428,500 annually.",Outrigger pricing
2187,sales_pitch,"Hi Yolanda Ortiz, sharing enterprise Summit Review pricing for the Emberline Goods account. The enterprise pricing tier comes in at $358,700 annually.",Sharing the top tier commercial view
2188,sales_pitch,"Hi Yolanda Ortiz, we scoped an integrated Tally Pro solution tailored to Verdant Analytics. The integrated solution targets the onboarding gap.",Next on the combined fit
2189,sales_pitch,"Hi Zachary Holt, exploring a strategic Compass Desk partnership with Larkspur Supply. The strategic partnership would include $816,100 co marketing.",Next on the alliance path
2190,sales_pitch,"Hi Zachary Holt, exploring a strategic Lighthouse Core partnership with Juniper Hub. The strategic partnership would include $790,300 co marketing.",Sharing the joint effort
2191,sales_pitch,"Hi Zachary Holt, putting together a custom Quill Composer proposal for Featherstone. The custom proposal should be in your inbox by July 25.",Quill Composer solution
2192,sales_pitch,"Hi Zachary Holt, we scoped an integrated Cobalt Console solution tailored to Verdant Analytics. The integrated solution targets the onboarding gap.",Exploring the answer frame
2193,sales_pitch,"Hi Zachary Holt, we scoped an integrated Overland Sync solution tailored to Verdant Analytics. The integrated solution targets the onboarding gap.",Following up on the answer frame
2194,sales_pitch,"Hi Zachary Holt, we scoped an integrated Pilot Forge solution tailored to Greystone Capital. The integrated solution targets the onboarding gap.",Pilot Forge pricing
2195,sales_pitch,"Isaac Bennett, could we run a technical Pilot Forge demo for the team on February 27? I can tailor the technical demo to your hands on use case.",Exploring the deep dive view
2196,sales_pitch,"Isaac Bennett, drafting a concise Quill Composer proposal for leadership. The proposal will land ahead of November 6.",Quill Composer solution
2197,sales_pitch,"Isaac Bennett, sharing the Spindle Ops pricing options we discussed. Pricing stays flat through September 19.",Next on the cost framing
2198,sales_pitch,"Isaac Bennett, sharing the Tally Pro pricing options we discussed. Pricing stays flat through April 20.",Tally Pro pricing
2199,sales_pitch,"Isaac Bennett, the Rally Hub renewal proposal is ready. Renewal proposal amount is $790,300, valid until November 30.",Considering the roll forward pitch
2200,sales_pitch,"Ivan Petrescu, could we run a technical Aurora Panel demo for the team on January 14? I can tailor the technical demo to your hands on use case.",Aurora Panel solution
2201,sales_pitch,"Ivan Petrescu, drafting a concise Beacon CRM proposal for leadership. The proposal will land ahead of February 19.",Considering the written ask
2202,sales_pitch,"Ivan Petrescu, drafting a concise Voyager Tracker proposal for leadership. The proposal will land ahead of July 17.",Sharing the tailored offer
2203,sales_pitch,"Ivan Petrescu, following up on the Summit Review channel partnership idea. Could the channel partnership review land by September 27?",Next on the distributor path
2204,sales_pitch,"Ivan Petrescu, sharing the Nebula Engine pricing options we discussed. Pricing stays flat through March 13.",Nebula Engine partnership
2205,sales_pitch,"Ivan Petrescu, suggesting the hosted Atlas Grid solution as the best fit. The hosted solution cost lands at $137,200.",Exploring the fit picture
2206,sales_pitch,"Ivan Petrescu, the Lantern Studio renewal proposal is ready. Renewal proposal amount is $410,800, valid until January 22.",Lantern Studio partnership
2207,sales_pitch,"Jacinta Boswell, attaching a refreshed Fieldnote discount pricing sheet. Happy to walk through the discount terms before October 21.",Fieldnote solution
2208,sales_pitch,"Jacinta Boswell, could we run a technical Compass Desk demo for the team on August 2? I can tailor the technical demo to your hands on use case.",Following up on the preview session
2209,sales_pitch,"Jacinta Boswell, could we run a technical Courier Mail demo for the team on October 29? I can tailor the technical demo to your hands on use case.",Courier Mail demo
2210,sales_pitch,"Jacinta Boswell, could we run a technical Quill Composer demo for the team on February 27? I can tailor the technical demo to your hands on use case.",Considering the interactive look
2211,sales_pitch,"Jacinta Boswell, following up on the Kelpwave channel partnership idea. Could the channel partnership review land by March 21?",Considering the reseller network path
2212,sales_pitch,"Jacinta Boswell, following up on the Tether Relay channel partnership idea. Could the channel partnership review land by August 2?",Tether Relay pricing
2213,sales_pitch,"Jacinta Boswell, sharing the Lighthouse Core pricing options we discussed. Pricing stays flat through May 14.",Lighthouse Core demo
2214,sales_pitch,"Jacinta Boswell, suggesting the hosted Amplify Forms solution as the best fit. The hosted solution cost lands at $82,150.",Exploring the packaged fit
2215,sales_pitch,"Julia Vogel, attaching a refreshed Atlas Grid discount pricing sheet. Happy to walk through the discount terms before September 27.",Atlas Grid proposal
2216,sales_pitch,"Julia Vogel, attaching a refreshed Pulse Analytics discount pricing sheet. Happy to walk through the discount terms before the end of this quarter.",Following up on the commercial side
2217,sales_pitch,"Julia Vogel, attaching a refreshed Summit Review discount pricing sheet. Happy to walk through the discount terms before December 24.",Discussing the cost framing
2218,sales_pitch,"Julia Vogel, attaching a refreshed Voyager Tracker discount pricing sheet. Happy to walk through the discount terms before May 22.",Following up on the reduced rate frame
2219,sales_pitch,"Julia Vogel, could we run a technical Aurora Panel demo for the team on May 30? I can tailor the technical demo to your hands on use case.",Following up on the interactive look
2220,sales_pitch,"Julia Vogel, drafting a concise Prairie Ops proposal for leadership. The proposal will land ahead of July 9.",Sharing the written pitch
2221,sales_pitch,"Julia Vogel, drafting a concise Rivet Identity proposal for leadership. The proposal will land ahead of the first week of the quarter.",Rivet Identity solution
2222,sales_pitch,"Julia Vogel, drafting a concise Tangent Suite proposal for leadership. The proposal will land ahead of March 4.",Discussing the written ask
2223,sales_pitch,"Julia Vogel, following up on the Prairie Ops channel partnership idea. Could the channel partnership review land by November 30?",Following up on the shared motion
2224,sales_pitch,"Julia Vogel, following up on the Prairie Ops channel partnership idea. Could the channel partnership review land by October 5?",Prairie Ops pricing
2225,sales_pitch,"Julia Vogel, sharing the Milestone HR pricing options we discussed. Pricing stays flat through June 15.",Sharing the cost framing
2226,sales_pitch,"Julia Vogel, suggesting the hosted Lantern Studio solution as the best fit. The hosted solution cost lands at $308,900.",Lantern Studio partnership
2227,sales_pitch,"Julia Vogel, the Monarch Flow renewal proposal is ready. Renewal proposal amount is $55,200, valid until March 4.",Following up on the written ask
2228,sales_pitch,"Kendall Ashworth, attaching a refreshed Amplify Forms discount pricing sheet. Happy to walk through the discount terms before July 17.",Following up on the concession framing
2229,sales_pitch,"Kendall Ashworth, attaching a refreshed Basin Explorer discount pricing sheet. Happy to walk through the discount terms before March 29.",Discussing the commercial terms
2230,sales_pitch,"Kendall Ashworth, attaching a refreshed Monarch Flow discount pricing sheet. Happy to walk through the discount terms before December 8.",About the reduced rate frame
2231,sales_pitch,"Kendall Ashworth, attaching a refreshed Pennant Insights discount pricing sheet. Happy to walk through the discount terms before April 20.",Pennant Insights proposal
2232,sales_pitch,"Kendall Ashworth, could we run a technical Rally Hub demo for the team on June 7? I can tailor the technical demo to your hands on use case.",Next on the walkthrough
2233,sales_pitch,"Kendall Ashworth, could we run a technical Spindle Ops demo for the team on February 2? I can tailor the technical demo to your hands on use case.",Spindle Ops solution
2234,sales_pitch,"Kendall Ashworth, suggesting the hosted Amplify Forms solution as the best fit. The hosted solution cost lands at $248,500.",Amplify Forms proposal
2235,sales_pitch,"Kendall Ashworth, suggesting the hosted Nebula Engine solution as the best fit. The hosted solution cost lands at $561,800.",Following up on the best match
2236,sales_pitch,"Kendall Ashworth, suggesting the hosted Pilot Forge solution as the best fit. The hosted solution cost lands at $324,500.",Pilot Forge demo
2237,sales_pitch,"Kevin Ortega, attaching a refreshed Crag Storage discount pricing sheet. Happy to walk through the discount terms before January 22.",Next on the commercial terms
2238,sales_pitch,"Kevin Ortega, following up on the Outrigger channel partnership idea. Could the channel partnership review land by August 26?",Exploring the reseller motion
2239,sales_pitch,"Kevin Ortega, following up on the Tangent Suite channel partnership idea. Could the channel partnership review land by October 13?",Discussing the distributor path
2240,sales_pitch,"Kevin Ortega, sharing the Outrigger pricing options we discussed. Pricing stays flat through February 27.",Exploring the large client framing
2241,sales_pitch,"Kevin Ortega, sharing the Tideforge pricing options we discussed. Pricing stays flat through November 6.",Tideforge pricing
2242,sales_pitch,"Kevin Ortega, suggesting the hosted Harbor API solution as the best fit. The hosted solution cost lands at $292,300.",Discussing the on platform option
2243,sales_pitch,"Kevin Ortega, suggesting the hosted Northstream solution as the best fit. The hosted solution cost lands at $764,900.",Northstream pricing
2244,sales_pitch,"Kevin Ortega, the Spindle Ops renewal proposal is ready. Renewal proposal amount is $292,300, valid until July 9.",Following up on the roll forward pitch
2245,sales_pitch,"Lena Ashford, could we run a technical Harbor Sight demo for the team on May 30? I can tailor the technical demo to your hands on use case.",Harbor Sight proposal
2246,sales_pitch,"Lena Ashford, sharing the Sparrow Cloud pricing options we discussed. Pricing stays flat through May 6.",Sparrow Cloud demo
2247,sales_pitch,"Lena Ashford, suggesting the hosted Outrigger solution as the best fit. The hosted solution cost lands at $410,800.",Outrigger pricing
2248,sales_pitch,"Lena Ashford, the Sparrow Cloud renewal proposal is ready. Renewal proposal amount is $24,000, valid until April 20.",Sparrow Cloud solution
2249,sales_pitch,"Lorenzo Castellano, attaching a refreshed Monarch Flow discount pricing sheet. Happy to walk through the discount terms before September 11.",Monarch Flow proposal
2250,sales_pitch,"Lorenzo Castellano, could we run a technical Magpie Scheduler demo for the team on October 5? I can tailor the technical demo to your hands on use case.",Following up on the hands on session
2251,sales_pitch,"Lorenzo Castellano, following up on the Crag Storage channel partnership idea. Could the channel partnership review land by September 19?",Following up on the alliance path
2252,sales_pitch,"Lorenzo Castellano, suggesting the hosted Quarry Index solution as the best fit. The hosted solution cost lands at $692,800.",Next on the managed path
2253,sales_pitch,"Lorenzo Castellano, the Meridian Vault renewal proposal is ready. Renewal proposal amount is $12,500, valid until September 19.",Exploring the continuation ask
2254,sales_pitch,"Lorenzo Castellano, the Northstream renewal proposal is ready. Renewal proposal amount is $790,300, valid until February 11.",Northstream pricing
2255,sales_pitch,"Lorenzo Castellano, the Pebble Messenger renewal proposal is ready. Renewal proposal amount is $341,200, valid until July 9.",About the roll forward pitch
2256,sales_pitch,"Martin Volkov, attaching a refreshed Foundry Docs discount pricing sheet. Happy to walk through the discount terms before the end of this quarter.",Sharing the offer terms
2257,sales_pitch,"Martin Volkov, attaching a refreshed Lantern Studio discount pricing sheet. Happy to walk through the discount terms before February 11.",Following up on the commercial side
2258,sales_pitch,"Martin Volkov, attaching a refreshed Lantern Studio discount pricing sheet. Happy to walk through the discount terms before the first week of the quarter.",Lantern Studio proposal
2259,sales_pitch,"Martin Volkov, attaching a refreshed Paladin Guard discount pricing sheet. Happy to walk through the discount terms before October 21.",Paladin Guard partnership
2260,sales_pitch,"Martin Volkov, could we run a technical Northstream demo for the team on May 14? I can tailor the technical demo to your hands on use case.",Sharing the guided tour
2261,sales_pitch,"Martin Volkov, drafting a concise Nebula Engine proposal for leadership. The proposal will land ahead of May 22.",Exploring the suggestion pack
2262,sales_pitch,"Martin Volkov, sharing the Harbor Sight pricing options we discussed. Pricing stays flat through August 26.",Considering the offer terms
2263,sales_pitch,"Martin Volkov, suggesting the hosted Amplify Forms solution as the best fit. The hosted solution cost lands at $428,500.",Following up on the managed platform option
2264,sales_pitch,"Martin Volkov, suggesting the hosted Atlas Grid solution as the best fit. The hosted solution cost lands at $692,800.",Following up on the chosen path
2265,sales_pitch,"Mira Okafor, could we run a technical Basin Explorer demo for the team on August 18? I can tailor the technical demo to your hands on use case.",Basin Explorer solution
2266,sales_pitch,"Mira Okafor, could we run a technical Beacon CRM demo for the team on October 29? I can tailor the technical demo to your hands on use case.",Exploring the interactive look
2267,sales_pitch,"Nadia Ramos, could we run a technical Milestone HR demo for the team on June 7? I can tailor the technical demo to your hands on use case.",Discussing the walkthrough
2268,sales_pitch,"Nadia Ramos, drafting a concise Basin Explorer proposal for leadership. The proposal will land ahead of July 1.",Sharing the suggestion pack
2269,sales_pitch,"Nadia Ramos, following up on the Rally Hub channel partnership idea. Could the channel partnership review land by January 8?",Rally Hub pricing
2270,sales_pitch,"Nadia Ramos, sharing the Prairie Ops pricing options we discussed. Pricing stays flat through June 15.",Next on the commercial terms
2271,sales_pitch,"Nadia Ramos, sharing the Pulse Analytics pricing options we discussed. Pricing stays flat through February 27.",Considering the top tier commercial view
2272,sales_pitch,"Nadia Ramos, suggesting the hosted Lantern Studio solution as the best fit. The hosted solution cost lands at $816,100.",Discussing the managed platform option
2273,sales_pitch,"Nolan Brody, attaching a refreshed Overland Sync discount pricing sheet. Happy to walk through the discount terms before May 14.",Overland Sync pricing
2274,sales_pitch,"Nolan Brody, drafting a concise Overland Sync proposal for leadership. The proposal will land ahead of November 6.",Considering the written plan
2275,sales_pitch,"Nolan Brody, following up on the Kingfisher Pay channel partnership idea. Could the channel partnership review land by September 3?",Next on the reseller network path
2276,sales_pitch,"Nolan Brody, following up on the Pulse Analytics channel partnership idea. Could the channel partnership review land by Monday next week?",Sharing the shared motion
2277,sales_pitch,"Nolan Brody, sharing the Overland Sync pricing options we discussed. Pricing stays flat through March 21.",Considering the cost framing
2278,sales_pitch,"Nolan Brody, sharing the Tether Relay pricing options we discussed. Pricing stays flat through August 26.",Exploring the large client framing
2279,sales_pitch,"Octavia Ruiz, could we run a technical Lantern Studio demo for the team on the first week of the quarter? I can tailor the technical demo to your hands on use case.",Following up on the preview session
2280,sales_pitch,"Octavia Ruiz, could we run a technical Meridian Vault demo for the team on November 22? I can tailor the technical demo to your hands on use case.",Sharing the preview session
2281,sales_pitch,"Octavia Ruiz, could we run a technical Pinnacle Insights demo for the team on March 13? I can tailor the technical demo to your hands on use case.",Pinnacle Insights proposal
2282,sales_pitch,"Octavia Ruiz, following up on the Monarch Flow channel partnership idea. Could the channel partnership review land by the first week of the quarter?",Monarch Flow pricing
2283,sales_pitch,"Octavia Ruiz, suggesting the hosted Meridian Vault solution as the best fit. The hosted solution cost lands at $248,500.",About the packaged fit
2284,sales_pitch,"Octavia Ruiz, suggesting the hosted Milestone HR solution as the best fit. The hosted solution cost lands at $582,500.",Exploring the managed path
2285,sales_pitch,"Octavia Ruiz, the Basin Explorer renewal proposal is ready. Renewal proposal amount is $261,200, valid until November 30.",Exploring the written plan
2286,sales_pitch,"Oscar Chen, could we run a technical Tideforge demo for the team on September 19? I can tailor the technical demo to your hands on use case.",About the hands on session
2287,sales_pitch,"Oscar Chen, drafting a concise Magpie Scheduler proposal for leadership. The proposal will land ahead of February 27.",Following up on the bespoke write up
2288,sales_pitch,"Oscar Chen, following up on the Aurora Panel channel partnership idea. Could the channel partnership review land by August 2?",Exploring the shared motion
2289,sales_pitch,"Oscar Chen, following up on the Courier Mail channel partnership idea. Could the channel partnership review land by May 22?",Courier Mail solution
2290,sales_pitch,"Oscar Chen, sharing the Fieldnote pricing options we discussed. Pricing stays flat through October 5.",Fieldnote partnership
2291,sales_pitch,"Oscar Chen, suggesting the hosted Cobalt Console solution as the best fit. The hosted solution cost lands at $217,800.",Cobalt Console partnership
